"date","proposal","who","state"
"
1110520
","

災害防救法第二十二條條文修正草案

","
魯明哲
","
 1110520   一讀(委員會待審)
"
"
1110520
","

地方制度法第七條之一條文修正草案

","
魯明哲
","
 1110520   一讀(委員會待審)
"
"
1110520
","

公共電視法部分條文修正草案

","
魯明哲等
","
 1120526   三讀
"
"
1110520
","

道路交通管理處罰條例第十六條條文修正草案

","
魯明哲
","
 1120414   三讀
"
"
1110520
","

教育部組織法第二條條文修正草案

","
魯明哲
","
 1110520   一讀(委員會待審)
"
"
1110520
","

就業服務法第五十八條條文修正草案

","
魯明哲
","
 1120421   三讀
"
"
1110520
","

文化資產保存法第九十九條條文修正草案

","
黃秀芳等
","
 1121110   三讀
"
"
1110520
","

道路交通管理處罰條例第三十三條條文修正草案

","
黃秀芳等
","
 1120414   三讀
"
"
1110520
","

中華民國刑法部分條文修正草案

","
黃秀芳等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

廢棄物清理法第五十條條文修正草案

","
黃秀芳等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

社會工作師法第十九條及第四十七條之一條文修正草案

","
黃秀芳等
","
 1120523   三讀
"
"
1110520
","

兒童及少年福利與權益保障法增訂第二十四條之一條文草案

","
蔣萬安等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

廢棄物清理法增訂第五條之一條文草案

","
蔣萬安等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

性別工作平等法第十九條之一及第二十一條條文修正草案

","
蔣萬安等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

嚴重特殊傳染性肺炎防治及紓困振興特別條例增訂第三條之一及第三條之二條文草案

","
蔣萬安
","
 1110520   一讀(委員會待審)
"
"
1110520
","

刑事訴訟法增訂第九十一條之一條文草案

","
周春米等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

刑事補償法第四條條文修正草案

","
周春米等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

行政訴訟法第二百七十六條條文修正草案

","
周春米等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

行政罰法第十八條條文修正草案

","
周春米等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

原住民族保留地管理利用條例草案

","
周春米等
","
 1110520   逕付二讀
"
"
1110520
","

公職人員財產申報法第六條及第二十條條文修正草案

","
伍麗華等
","
 1110530   三讀
"
"
1110520
","

廢止行政院原住民族委員會文化園區管理局組織條例

","
伍麗華等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

技師法第十一條及第四十二條條文修正草案

","
伍麗華等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

法務部法醫研究所組織法第二條及第五條條文修正草案

","
伍麗華等
","
 1111227   三讀
"
"
1110520
","

電信法刪除第六十條條文草案

","
伍麗華等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

法務部司法官學院組織法第二條及第八條條文修正草案

","
伍麗華等
","
 1111227   三讀
"
"
1110520
","

入出國及移民法第九條條文修正草案

","
蔡適應等
","
 1120530   三讀
"
"
1110520
","

特殊教育法部分條文修正草案

","
蔡適應等
","
 1120529   三讀
"
"
1110520
","

駐華外國機構及其人員特權暨豁免條例第一條及第七條之一條文修正草案

","
蔡適應等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

溫室氣體減量及管理法修正草案

","
黃國書
","
 1120110   三讀
"
"
1110520
","

廢止行政院大陸委員會組織條例

","
林昶佐
","
 1110520   一讀(委員會待審)
"
"
1110520
","

臺灣地區與大陸地區人民關係條例第三十七條條文修正草案

","
林昶佐
","
 1110520   一讀(委員會待審)
"
"
1110520
","

公共電視法部分條文修正草案

","
吳思瑤
","
 1110520   退回程序
"
"
1110520
","

再生能源發展條例第十三條條文修正草案

","
蘇巧慧等
","
 1120529   三讀
"
"
1110520
","

畜牧法部分條文修正草案

","
蘇巧慧等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

租賃住宅市場發展及管理條例部分條文修正草案

","
江永昌等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

公寓大廈管理條例第十條條文修正草案

","
陳素月等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

中華民國刑法增訂部分條文草案

","
洪孟楷
","
 1120107   三讀
"
"
1110520
","

野生動物保育法第三十二條及第四十六條條文修正草案

","
洪孟楷
","
 1120524   委員會審議中
"
"
1110520
","

野生動物保育法第二十五條條文修正草案

","
洪孟楷
","
 1110520   一讀(委員會待審)
"
"
1110520
","

交通部中央氣象署組織法草案

","
洪孟楷
","
 1120516   三讀
"
"
1110520
","

交通部公路局組織法草案

","
洪孟楷
","
 1120516   三讀
"
"
1110520
","

電業法第三條及第五十五條條文修正草案

","
洪孟楷
","
 1110520   一讀(委員會待審)
"
"
1110520
","

醫師法第二十八條及第四十一條之六條文修正草案

","
李貴敏
","
 1110530   三讀
"
"
1110520
","

政府資訊公開法部分條文修正草案

","
台灣民眾黨黨團等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

政府資訊公開法部分條文修正草案

","
台灣民眾黨黨團等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

再生能源發展條例部分條文修正草案

","
台灣民眾黨黨團等
","
 1120529   三讀
"
"
1110520
","

刑事訴訟法第九十二條條文修正草案

","
時代力量黨團等
","
 1110520   一讀(委員會待審)
"
"
1110520
","

大學法部分條文修正草案

","
時代力量黨團等
","
 1110520   逕付二讀
"
"
1110520
","

幼兒教育及照顧法部分條文修正草案

","
時代力量黨團等
","
 1110531   三讀
"
"
1110520
","

教保服務人員條例部分條文修正草案

","
時代力量黨團等
","
 1110531   三讀
"
"
1110513
","

廢止國立中正紀念堂管理處組織法

","
吳思瑤等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

廢止國立中正紀念堂管理處組織法

","
賴品妤等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

教育部體育署組織法第三條條文修正草案

","
賴品妤等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

高級中等教育法第三十二條條文修正草案

","
賴品妤等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

補習及進修教育法第九條條文修正草案

","
賴品妤等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

國家情報工作法第七條及第三十條之二條文修正草案

","
林靜儀等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

所得稅法第十四條之四及第一百二十六條條文修正草案

","
鍾佳濱
","
 1120525   委員會審竣
"
"
1110513
","

遺產及贈與稅法第十條及第五十九條條文修正草案

","
鍾佳濱
","
 1120525   委員會審竣
"
"
1110513
","

社會秩序維護法第七十二條條文修正草案

","
羅明才等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

娛樂稅法第二條及第五條條文修正草案

","
羅明才等
","
 1120525   委員會審竣
"
"
1110513
","

發展觀光條例增訂第五十條之二條文草案

","
羅明才等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

大學法第九條及第九條之一條文修正草案

","
林奕華
","
 1110519   委員會審竣
"
"
1110513
","

大學法第十五條條文修正草案

","
林奕華
","
 1110519   委員會審竣
"
"
1110513
","

大學法第三十三條條文修正草案

","
林奕華
","
 1110519   委員會審竣
"
"
1110513
","

溫室氣體減量及管理法修正草案

","
林奕華
","
 1120110   三讀
"
"
1110513
","

幼兒教育及照顧法第八條條文修正草案

","
葉毓蘭
","
 1110531   三讀
"
"
1110513
","

幼兒教育及照顧法部分條文修正草案

","
呂玉玲
","
 1110531   三讀
"
"
1110513
","

兵役法第四十四條條文修正草案

","
林為洲等
","
 1120418   三讀
"
"
1110513
","

銀行法增訂第四十五條之三條文草案

","
高嘉瑜等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

教保服務人員條例部分條文修正草案

","
陳秀寳等
","
 1110531   三讀
"
"
1110513
","

水下文化資產保存法第三十七條條文修正草案

","
陳秀寳
","
 1111115   三讀
"
"
1110513
","

幼兒教育及照顧法部分條文修正草案

","
陳秀寳等
","
 1110531   三讀
"
"
1110513
","

國定紀念日及節日實施條例草案

","
賴惠員等
","
 1120302   委員會審議中
"
"
1110513
","

動物保護法部分條文修正草案

","
賴惠員等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

溫室氣體減量及管理法修正草案

","
賴惠員等
","
 1120110   三讀
"
"
1110513
","

殯葬管理條例部分條文修正草案

","
邱議瑩等
","
 1121208   三讀
"
"
1110513
","

中華民國刑法部分條文修正草案

","
范雲等
","
 1120107   三讀
"
"
1110513
","

公共電視法部分條文修正草案

","
張廖萬堅等
","
 1120526   三讀
"
"
1110513
","

海洋保育法草案

","
賴瑞隆等
","
 1110516   委員會審議中
"
"
1110513
","

溫室氣體減量及管理法部分條文修正草案

","
趙天麟等
","
 1120110   三讀
"
"
1110513
","

人口販運防制法第三十九條及第三十九條之一條文修正草案

","
江永昌等
","
 1120519   三讀
"
"
1110513
","

所得稅法第三十八條條文修正草案

","
江永昌等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

廢止外交部領事事務局組織條例

","
江永昌等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

廢止外交部外交領事人員講習所組織條例

","
江永昌等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

廢止駐外使領館組織條例

","
江永昌等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

行政訴訟法增訂部分條文草案

","
江永昌
","
 1110531   三讀
"
"
1110513
","

仲裁法第十七條及第四十條條文修正草案

","
江永昌
","
 1110513   一讀(委員會待審)
"
"
1110513
","

印信條例第三條條文修正草案

","
江永昌
","
 1110513   一讀(委員會待審)
"
"
1110513
","

水下文化資產保存法第三十七條條文修正草案

","
林奕華
","
 1111115   三讀
"
"
1110513
","

水下文化資產保存法第七條、第十三條及第四十條條文修正草案

","
林奕華
","
 1111115   三讀
"
"
1110513
","

公務人員退休資遣撫卹法第九十三條及第九十五條條文修正草案

","
鄭正鈐
","
 1111216   三讀
"
"
1110513
","

運動彩券發行條例部分條文修正草案

","
萬美玲等
","
 1110530   三讀
"
"
1110513
","

學校衛生法第五條條文修正草案

","
萬美玲等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

平均地權條例部分條文修正草案

","
李貴敏
","
 1120110   三讀
"
"
1110513
","

政府資訊公開法第六條及第十八條條文修正草案

","
李貴敏
","
 1110513   一讀(委員會待審)
"
"
1110513
","

行政院農業委員會組織條例第十條條文修正草案

","
鄭麗文等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

建築法第九十七條條文修正草案

","
鄭麗文等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

公共電視法部分條文修正草案

","
鄭麗文
","
 1120526   三讀
"
"
1110513
","

涉外民事法律適用法第五十四條條文修正草案

","
台灣民眾黨黨團等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

勞工保險條例第三十條條文修正草案

","
台灣民眾黨黨團等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

大學法部分條文修正草案

","
台灣民眾黨黨團等
","
 1110519   委員會審竣
"
"
1110513
","

溫室氣體減量及管理法修正草案

","
時代力量黨團等
","
 1120110   三讀
"
"
1110513
","

促進轉型正義條例增訂第十一條之一及第十一條之二條文草案

","
時代力量黨團等
","
 1110517   三讀
"
"
1110513
","

農會法第四十七條之一及第四十七條之二條文修正草案

","
時代力量黨團等
","
 1110513   一讀(委員會待審)
"
"
1110513
","

漁會法第五十條之一及第五十條之二條文修正草案

","
時代力量黨團等
","
 1110513   一讀(委員會待審)
"
"
1110506
","

醫師法部分條文修正草案

","
林靜儀等
","
 1110530   三讀
"
"
1110506
","

醫師法第八條之二條文修正草案

","
林靜儀等
","
 1110530   三讀
"
"
1110506
","

姓名條例第九條條文修正草案

","
江永昌等
","
 1120427   委員會審議中
"
"
1110506
","

廢止軍法人員轉任司法官條例

","
江永昌等
","
 1110506   一讀(委員會待審)
"
"
1110506
","

廢止考銓處組織條例

","
江永昌等
","
 1120418   三讀
"
"
1110506
","

平均地權條例部分條文修正草案

","
蔡易餘等
","
 1120110   三讀
"
"
1110506
","

國家安全法修正草案

","
蔡易餘等
","
 1110520   三讀
"
"
1110506
","

房屋稅條例部分條文修正草案

","
蔡易餘等
","
 1121219   三讀
"
"
1110506
","

廢棄物清理法部分條文修正草案

","
蔡易餘等
","
 1110506   一讀(委員會待審)
"
"
1110506
","

多層次傳銷管理法第十三條條文修正草案

","
邱志偉等
","
 1110506   逕付二讀
"
"
1110506
","

醫師法第十三條條文修正草案

","
邱志偉等
","
 1110506   一讀(委員會待審)
"
